PRODUCT_ID,PRODUCT_DESCRIPTION
56183,product56183
84486,product84486
24481,product24481
33597,product33597
44379,product44379
87468,product87468
71542,product71542
33513,product33513
84707,product84707
46531,product46531
14680,product14680
53861,product53861
44042,product44042
48513,product48513
33267,product33267
3993,product3993
45592,product45592
13406,product13406
33521,product33521
59644,product59644
70048,product70048
21932,product21932
14511,product14511
20069,product20069
25720,product25720
54772,product54772
24143,product24143
74113,product74113
75658,product75658
13360,product13360
11520,product11520
28043,product28043
15645,product15645
77973,product77973
19465,product19465
14922,product14922
33653,product33653
95063,product95063
11253,product11253
88771,product88771
79580,product79580
8666,product8666
56460,product56460
80685,product80685
64009,product64009
93116,product93116
25031,product25031
34163,product34163
11515,product11515
36038,product36038
42221,product42221
15061,product15061
34440,product34440
63750,product63750
77760,product77760
1315,product1315
19675,product19675
39124,product39124
97984,product97984
40411,product40411
77296,product77296
37558,product37558
73362,product73362
85730,product85730
55471,product55471
47440,product47440
33517,product33517
92220,product92220
99130,product99130
75317,product75317
84826,product84826
3684,product3684
14796,product14796
87673,product87673
47318,product47318
11408,product11408
28190,product28190
60126,product60126
14161,product14161
1476,product1476
62527,product62527
38430,product38430
79903,product79903
31058,product31058
51950,product51950
49175,product49175
62635,product62635
37523,product37523
3347,product3347
28161,product28161
63386,product63386
78354,product78354
83160,product83160
38780,product38780
72999,product72999
1425,product1425
56624,product56624
28353,product28353
25065,product25065
63380,product63380
99237,product99237
32670,product32670
30012,product30012
10192,product10192
45620,product45620
38810,product38810
21528,product21528
6960,product6960
81753,product81753
18913,product18913
75380,product75380
6040,product6040
54830,product54830
76118,product76118
68823,product68823
27724,product27724
9968,product9968
59357,product59357
63795,product63795
6517,product6517
25044,product25044
70958,product70958
67435,product67435
32414,product32414
16011,product16011
66792,product66792
59764,product59764
15240,product15240
60490,product60490
81927,product81927
7389,product7389
48002,product48002
3740,product3740
32776,product32776
43637,product43637
43626,product43626
1673,product1673
56981,product56981
13156,product13156
74386,product74386
72382,product72382
34316,product34316
51265,product51265
47271,product47271
55952,product55952
15746,product15746
98673,product98673
36748,product36748
77379,product77379
9804,product9804
4859,product4859
52367,product52367
63392,product63392
59051,product59051
95254,product95254
95837,product95837
22538,product22538
61848,product61848
50401,product50401
56931,product56931
1366,product1366
47848,product47848
36353,product36353
5829,product5829
35823,product35823
25835,product25835
55074,product55074
19120,product19120
64268,product64268
2559,product2559
90393,product90393
70006,product70006
2056,product2056
39045,product39045
37935,product37935
75464,product75464
49534,product49534
19103,product19103
89868,product89868
8170,product8170
37981,product37981
29254,product29254
16636,product16636
31781,product31781
76596,product76596
53737,product53737
66036,product66036
80190,product80190
24842,product24842
63161,product63161
72951,product72951
28206,product28206
96387,product96387
88399,product88399
5245,product5245
32216,product32216
75804,product75804
52114,product52114
40222,product40222
15864,product15864
55457,product55457
46937,product46937
89990,product89990
67551,product67551
36243,product36243
48336,product48336
83509,product83509
16720,product16720
41255,product41255
28992,product28992
72664,product72664
3062,product3062
61883,product61883
71020,product71020
90350,product90350
87826,product87826
46514,product46514
43955,product43955
25547,product25547
63641,product63641
10379,product10379
20723,product20723
7217,product7217
3920,product3920
2223,product2223
99776,product99776
13086,product13086
37687,product37687
22510,product22510
63166,product63166
49526,product49526
57271,product57271
80047,product80047
18549,product18549
45360,product45360
97293,product97293
98181,product98181
68417,product68417
65040,product65040
33574,product33574
49237,product49237
80898,product80898
47375,product47375
77102,product77102
63466,product63466
48415,product48415
63407,product63407
59085,product59085
92787,product92787
53991,product53991
34340,product34340
59025,product59025
23839,product23839
99888,product99888
6291,product6291
2589,product2589
57304,product57304
92687,product92687
89952,product89952
34755,product34755
16121,product16121
39879,product39879
94035,product94035
99182,product99182
7497,product7497
88527,product88527
5092,product5092
84736,product84736
94343,product94343
36409,product36409
74568,product74568
91357,product91357
63710,product63710
53650,product53650
8422,product8422
1803,product1803
25955,product25955
27373,product27373
4960,product4960
98692,product98692
50418,product50418
78804,product78804
95108,product95108
31229,product31229
67488,product67488
12029,product12029
23267,product23267
79687,product79687
82628,product82628
83556,product83556
69853,product69853
68104,product68104
84934,product84934
62751,product62751
1191,product1191
46156,product46156
74153,product74153
9133,product9133
80272,product80272
93655,product93655
85167,product85167
98550,product98550
38024,product38024
87923,product87923
26252,product26252
26457,product26457
35146,product35146
64688,product64688
67991,product67991
81388,product81388
69985,product69985
25987,product25987
72208,product72208
29153,product29153
90942,product90942
33445,product33445
18141,product18141
52889,product52889
68882,product68882
59133,product59133
2039,product2039
56455,product56455
67043,product67043
35740,product35740
3749,product3749
98436,product98436
77940,product77940
39111,product39111
30498,product30498
78051,product78051
28674,product28674
95290,product95290
60492,product60492
52965,product52965
48014,product48014
75448,product75448
10248,product10248
90367,product90367
17429,product17429
70854,product70854
63958,product63958
33829,product33829
35851,product35851
6194,product6194
88904,product88904
61521,product61521
10051,product10051
73038,product73038
59649,product59649
20255,product20255
68241,product68241
37136,product37136
94630,product94630
8337,product8337
92954,product92954
14472,product14472
90408,product90408
48966,product48966
85469,product85469
14042,product14042
812,product812
20252,product20252
88409,product88409
16569,product16569
49517,product49517
34314,product34314
37271,product37271
45803,product45803
52687,product52687
80023,product80023
8130,product8130
78936,product78936
43484,product43484
99006,product99006
75710,product75710
88626,product88626
52325,product52325
44265,product44265
72013,product72013
73365,product73365
74075,product74075
90230,product90230
31003,product31003
28248,product28248
14813,product14813
55710,product55710
75892,product75892
57891,product57891
83587,product83587
15868,product15868
65125,product65125
20705,product20705
60961,product60961
63834,product63834
27669,product27669
74316,product74316
95811,product95811
67513,product67513
27071,product27071
8228,product8228
28082,product28082
17024,product17024
77310,product77310
50784,product50784
75734,product75734
82266,product82266
99284,product99284
79779,product79779
84506,product84506
78244,product78244
29663,product29663
59286,product59286
6681,product6681
96623,product96623
40877,product40877
50253,product50253
66867,product66867
92694,product92694
11111,product11111
97656,product97656
66724,product66724
1257,product1257
15189,product15189
97317,product97317
38888,product38888
78977,product78977
24456,product24456
82708,product82708
9181,product9181
7052,product7052
91974,product91974
37034,product37034
40342,product40342
48713,product48713
1978,product1978
61443,product61443
24418,product24418
56657,product56657
68303,product68303
91503,product91503
26426,product26426
97,product97
8639,product8639
55046,product55046
9828,product9828
3750,product3750
79358,product79358
17666,product17666
84987,product84987
70325,product70325
84470,product84470
92690,product92690
78983,product78983
28591,product28591
84418,product84418
81057,product81057
64357,product64357
64890,product64890
89063,product89063
28332,product28332
32018,product32018
72688,product72688
7249,product7249
88046,product88046
50809,product50809
92998,product92998
55016,product55016
45016,product45016
58978,product58978
39010,product39010
14965,product14965
8174,product8174
86152,product86152
7995,product7995
17540,product17540
47285,product47285
2847,product2847
42352,product42352
86425,product86425
18247,product18247
5320,product5320
47812,product47812
38432,product38432
47330,product47330
26580,product26580
70572,product70572
58130,product58130
3982,product3982
41249,product41249
91248,product91248
44209,product44209
25711,product25711
78715,product78715
88833,product88833
77992,product77992
35580,product35580
88933,product88933
96290,product96290
78195,product78195
59423,product59423
11523,product11523
99373,product99373
58729,product58729
78534,product78534
99376,product99376
58123,product58123
34094,product34094
68917,product68917
30583,product30583
73636,product73636
88210,product88210
85511,product85511
39620,product39620
16871,product16871
90361,product90361
70575,product70575
45482,product45482
25207,product25207
5757,product5757
99267,product99267
89501,product89501
97230,product97230
36514,product36514
81086,product81086
57680,product57680
76796,product76796
35606,product35606
48636,product48636
88613,product88613
16091,product16091
34320,product34320
28857,product28857
23627,product23627
40311,product40311
93215,product93215
41046,product41046
67950,product67950
95561,product95561
36745,product36745
33564,product33564
27849,product27849
23146,product23146
92589,product92589
34772,product34772
70441,product70441
64345,product64345
42737,product42737
49451,product49451
30586,product30586
21796,product21796
24940,product24940
96184,product96184
8721,product8721
94129,product94129
87561,product87561
88117,product88117
77117,product77117
46394,product46394
81582,product81582
99978,product99978
57874,product57874
58824,product58824
8689,product8689
26761,product26761
33775,product33775
79612,product79612
98193,product98193
21621,product21621
62092,product62092
17655,product17655
81319,product81319
67394,product67394
4661,product4661
37585,product37585
8595,product8595
65106,product65106
57971,product57971
38814,product38814
49369,product49369
24405,product24405
70163,product70163
3898,product3898
92236,product92236
2428,product2428
27965,product27965
46180,product46180
56216,product56216
80644,product80644
42591,product42591
27898,product27898
26837,product26837
22154,product22154
82511,product82511
41020,product41020
56816,product56816
76793,product76793
57425,product57425
13439,product13439
42294,product42294
81479,product81479
58060,product58060
49583,product49583
8997,product8997
40128,product40128
66843,product66843
48084,product48084
99485,product99485
30170,product30170
98149,product98149
24715,product24715
79565,product79565
81955,product81955
39494,product39494
82817,product82817
96190,product96190
98923,product98923
60608,product60608
47444,product47444
51998,product51998
60016,product60016
77053,product77053
79651,product79651
47282,product47282
26573,product26573
35291,product35291
81974,product81974
6465,product6465
15451,product15451
12061,product12061
65313,product65313
14345,product14345
19137,product19137
69058,product69058
35271,product35271
65812,product65812
15383,product15383
92150,product92150
78159,product78159
78612,product78612
41918,product41918
1217,product1217
688,product688
83047,product83047
34269,product34269
99533,product99533
98429,product98429
88802,product88802
80360,product80360
83629,product83629
35859,product35859
95345,product95345
48722,product48722
4203,product4203
90561,product90561
31046,product31046
19078,product19078
61691,product61691
97972,product97972
47044,product47044
47767,product47767
38812,product38812
224,product224
41760,product41760
20053,product20053
32153,product32153
67144,product67144
68630,product68630
453,product453
3412,product3412
51104,product51104
16618,product16618
42557,product42557
37173,product37173
24523,product24523
54383,product54383
55963,product55963
8456,product8456
34569,product34569
75325,product75325
78399,product78399
33850,product33850
74907,product74907
61607,product61607
65946,product65946
21793,product21793
41164,product41164
98942,product98942
68805,product68805
81307,product81307
83135,product83135
62178,product62178
34924,product34924
61771,product61771
49923,product49923
15770,product15770
12457,product12457
7140,product7140
34426,product34426
32894,product32894
53862,product53862
68594,product68594
17548,product17548
76348,product76348
38042,product38042
25873,product25873
51523,product51523
71966,product71966
14224,product14224
79770,product79770
78575,product78575
5824,product5824
25076,product25076
50348,product50348
75957,product75957
4230,product4230
11740,product11740
77155,product77155
54575,product54575
86922,product86922
38141,product38141
39143,product39143
82311,product82311
45169,product45169
29046,product29046
90128,product90128
72941,product72941
85190,product85190
77485,product77485
39013,product39013
49045,product49045
58591,product58591
58789,product58789
23326,product23326
44150,product44150
48779,product48779
83343,product83343
89357,product89357
4378,product4378
86310,product86310
70370,product70370
29830,product29830
84202,product84202
41360,product41360
31221,product31221
28943,product28943
29050,product29050
26060,product26060
13916,product13916
38710,product38710
50613,product50613
5985,product5985
58267,product58267
6354,product6354
70894,product70894
49574,product49574
70230,product70230
87108,product87108
5199,product5199
97774,product97774
88529,product88529
75465,product75465
89841,product89841
23997,product23997
7792,product7792
5949,product5949
79871,product79871
11366,product11366
46327,product46327
38881,product38881
61472,product61472
47761,product47761
13242,product13242
10426,product10426
66217,product66217
47735,product47735
72557,product72557
96242,product96242
44343,product44343
92388,product92388
10070,product10070
63792,product63792
38546,product38546
33991,product33991
30489,product30489
54750,product54750
29736,product29736
79529,product79529
14899,product14899
23277,product23277
43354,product43354
26471,product26471
70470,product70470
8190,product8190
91024,product91024
35980,product35980
9664,product9664
65858,product65858
33880,product33880
32790,product32790
6089,product6089
58412,product58412
94444,product94444
19046,product19046
90133,product90133
50623,product50623
9444,product9444
11843,product11843
34499,product34499
94588,product94588
80158,product80158
85226,product85226
25594,product25594
21880,product21880
35857,product35857
1927,product1927
7367,product7367
85660,product85660
39260,product39260
5218,product5218
90087,product90087
18711,product18711
85587,product85587
26430,product26430
99199,product99199
7418,product7418
83669,product83669
37392,product37392
42369,product42369
33914,product33914
22243,product22243
72778,product72778
69980,product69980
91575,product91575
54213,product54213
36674,product36674
55719,product55719
20497,product20497
71593,product71593
41293,product41293
1354,product1354
25973,product25973
50908,product50908
79966,product79966
26518,product26518
98688,product98688
75468,product75468
2942,product2942
39795,product39795
69428,product69428
63606,product63606
45566,product45566
27735,product27735
32769,product32769
27852,product27852
20099,product20099
90940,product90940
56087,product56087
78184,product78184
74080,product74080
63777,product63777
36242,product36242
96909,product96909
30523,product30523
61946,product61946
11025,product11025
53495,product53495
24395,product24395
52849,product52849
25863,product25863
37545,product37545
38292,product38292
57090,product57090
80531,product80531
51762,product51762
95321,product95321
74997,product74997
83575,product83575
78771,product78771
4032,product4032
18947,product18947
784,product784
39189,product39189
96577,product96577
72765,product72765
64374,product64374
93304,product93304
2418,product2418
70689,product70689
5213,product5213
84144,product84144
28856,product28856
2009,product2009
61626,product61626
77907,product77907
80845,product80845
57888,product57888
81302,product81302
54764,product54764
83586,product83586
85880,product85880
87116,product87116
23658,product23658
75615,product75615
5128,product5128
23169,product23169
95909,product95909
16792,product16792
88819,product88819
50711,product50711
80412,product80412
40184,product40184
18159,product18159
82009,product82009
98202,product98202
89784,product89784
53630,product53630
99565,product99565
52368,product52368
23238,product23238
80022,product80022
21012,product21012
3696,product3696
20595,product20595
50109,product50109
19601,product19601
54191,product54191
56458,product56458
82059,product82059
3852,product3852
37082,product37082
90247,product90247
92331,product92331
20352,product20352
37258,product37258
44339,product44339
94310,product94310
7664,product7664
58039,product58039
22836,product22836
62298,product62298
82432,product82432
22468,product22468
31410,product31410
44879,product44879
3540,product3540
48159,product48159
42680,product42680
14654,product14654
78776,product78776
85468,product85468
41339,product41339
91057,product91057
65289,product65289
56293,product56293
11775,product11775
37557,product37557
71897,product71897
37188,product37188
88373,product88373
94098,product94098
16944,product16944
11710,product11710
76229,product76229
90501,product90501
14497,product14497
95076,product95076
83487,product83487
86062,product86062
18828,product18828
63832,product63832
3307,product3307
40997,product40997
42321,product42321
59741,product59741
4795,product4795
8500,product8500
99646,product99646
98534,product98534
57155,product57155
28714,product28714
61103,product61103
32334,product32334
71617,product71617
24393,product24393
8925,product8925
35982,product35982
68267,product68267
58222,product58222
55980,product55980
84472,product84472
51795,product51795
80714,product80714
44678,product44678
75223,product75223
11951,product11951
98943,product98943
54334,product54334
81294,product81294
1456,product1456
35356,product35356
11246,product11246
20460,product20460
14378,product14378
79922,product79922
37445,product37445
76383,product76383
84932,product84932
94609,product94609
11792,product11792
67183,product67183
62184,product62184
52011,product52011
76612,product76612
71579,product71579
14619,product14619
14513,product14513
81052,product81052
75339,product75339
40087,product40087
74260,product74260
29993,product29993
38094,product38094
77099,product77099
48332,product48332
61149,product61149
93891,product93891
37288,product37288
30254,product30254
86202,product86202
10949,product10949
95405,product95405
83874,product83874
58839,product58839
62259,product62259
63048,product63048
12381,product12381
12814,product12814
14055,product14055
7945,product7945
57512,product57512
72516,product72516
98939,product98939
86631,product86631
83547,product83547
12730,product12730
13020,product13020
92550,product92550
60094,product60094
61522,product61522
13480,product13480
15942,product15942
79878,product79878
55318,product55318
624,product624
97640,product97640
81106,product81106
55914,product55914
44659,product44659
99864,product99864
66115,product66115
38338,product38338
73663,product73663
27611,product27611
99838,product99838
55379,product55379
64484,product64484
92606,product92606
57490,product57490
56395,product56395
21490,product21490
52830,product52830
6952,product6952
56874,product56874
64809,product64809
78961,product78961
96896,product96896
95146,product95146
71893,product71893
4433,product4433
80771,product80771
61001,product61001
77609,product77609
88948,product88948
73143,product73143
68874,product68874
72157,product72157
32795,product32795
40888,product40888
11779,product11779
15155,product15155
18433,product18433
48734,product48734
17844,product17844
10799,product10799
42258,product42258
71988,product71988
76159,product76159
45556,product45556
75686,product75686
35465,product35465
46770,product46770
37535,product37535
65239,product65239
16966,product16966
77918,product77918
83451,product83451
22905,product22905
35393,product35393
40971,product40971
3743,product3743
83169,product83169
43719,product43719
62797,product62797
71049,product71049
31184,product31184
2748,product2748
76262,product76262
10938,product10938
62532,product62532
25930,product25930
57805,product57805
13435,product13435
84275,product84275
89332,product89332
6692,product6692
21241,product21241
66682,product66682
50371,product50371
43841,product43841
83903,product83903
95000,product95000
99656,product99656
11929,product11929
88131,product88131
91672,product91672
98442,product98442
52901,product52901
36427,product36427
79468,product79468
78866,product78866
96773,product96773
75680,product75680
56701,product56701
55228,product55228
36058,product36058
31291,product31291
43402,product43402
13450,product13450
31417,product31417
87263,product87263
42917,product42917
67054,product67054
53682,product53682
29152,product29152
22420,product22420
33384,product33384
30972,product30972
32820,product32820
17775,product17775
21590,product21590
60029,product60029
72308,product72308
1375,product1375
21117,product21117
41658,product41658
7549,product7549
65503,product65503
12987,product12987
57167,product57167
91213,product91213
95873,product95873
96430,product96430
9755,product9755
51679,product51679
60621,product60621
60384,product60384
27369,product27369
53500,product53500
83960,product83960
41392,product41392
34721,product34721
37630,product37630
26451,product26451
46521,product46521
26549,product26549
6475,product6475
44493,product44493
89993,product89993
32862,product32862
55854,product55854
49196,product49196
60992,product60992
49541,product49541
79674,product79674
45199,product45199
10020,product10020
80875,product80875
95746,product95746
60842,product60842
12838,product12838
39771,product39771
85789,product85789
39919,product39919
38286,product38286
39991,product39991
28626,product28626
26783,product26783
33330,product33330
77077,product77077
86233,product86233
38530,product38530
22893,product22893
27516,product27516
22150,product22150
67166,product67166
44010,product44010
30205,product30205
76965,product76965
862,product862
20798,product20798
59615,product59615
38437,product38437
38889,product38889
62353,product62353
52207,product52207
12108,product12108
49211,product49211
85890,product85890
73571,product73571
66857,product66857
2599,product2599
73105,product73105
83467,product83467
80464,product80464
40215,product40215
81147,product81147
95163,product95163
97831,product97831
14191,product14191
72949,product72949
85487,product85487
60060,product60060
7388,product7388
23404,product23404
70393,product70393
76727,product76727
94548,product94548
9743,product9743
71233,product71233
59384,product59384
68143,product68143
31857,product31857
45663,product45663
46361,product46361
45730,product45730
13564,product13564
48953,product48953
44450,product44450
59113,product59113
80732,product80732
7204,product7204
48992,product48992
94298,product94298
81745,product81745
28829,product28829
48834,product48834
42889,product42889
10761,product10761
88772,product88772
88003,product88003
54807,product54807
38321,product38321
37822,product37822
24700,product24700
51634,product51634
4426,product4426
94093,product94093
49155,product49155
81990,product81990
24263,product24263
2160,product2160
29790,product29790
49800,product49800
22358,product22358
62435,product62435
98404,product98404
30658,product30658
58428,product58428
45800,product45800
28940,product28940
55627,product55627
46001,product46001
60289,product60289
71293,product71293
28229,product28229
62115,product62115
88591,product88591
11252,product11252
62084,product62084
77236,product77236
50264,product50264
25176,product25176
7030,product7030
63925,product63925
30151,product30151
23913,product23913
87514,product87514
53379,product53379
20158,product20158
29721,product29721
9425,product9425
42329,product42329
35280,product35280
71084,product71084
21673,product21673
36507,product36507
28267,product28267
21832,product21832
50054,product50054
63005,product63005
99524,product99524
10218,product10218
97330,product97330
11260,product11260
79458,product79458
649,product649
95888,product95888
56565,product56565
33697,product33697
73662,product73662
49750,product49750
26743,product26743
86229,product86229
50558,product50558
92872,product92872
98876,product98876
36131,product36131
26802,product26802
11498,product11498
61310,product61310
54139,product54139
2121,product2121
75262,product75262
3491,product3491
90982,product90982
53219,product53219
7855,product7855
68158,product68158
43477,product43477
57943,product57943
43705,product43705
74261,product74261
13804,product13804
35089,product35089
43707,product43707
89717,product89717
97747,product97747
54995,product54995
11102,product11102
71788,product71788
89751,product89751
61836,product61836
6914,product6914
18217,product18217
4371,product4371
6371,product6371
20611,product20611
39327,product39327
9434,product9434
48295,product48295
34208,product34208
13096,product13096
40689,product40689
89792,product89792
81368,product81368
55398,product55398
33927,product33927
23548,product23548
77428,product77428
79131,product79131
24998,product24998
70827,product70827
84569,product84569
22739,product22739
78469,product78469
46083,product46083
92996,product92996
60586,product60586
25223,product25223
42213,product42213
31032,product31032
78587,product78587
3469,product3469
11687,product11687
99409,product99409
99898,product99898
59980,product59980
23884,product23884
87346,product87346
26114,product26114
47179,product47179
62331,product62331
943,product943
46750,product46750
95592,product95592
13407,product13407
91460,product91460
36629,product36629
94675,product94675
41676,product41676
42873,product42873
65273,product65273
71951,product71951
31170,product31170
4894,product4894
79610,product79610
62717,product62717
71047,product71047
66531,product66531
86636,product86636
9992,product9992
46379,product46379
65542,product65542
26366,product26366
49546,product49546
97344,product97344
39672,product39672
43043,product43043
92524,product92524
89996,product89996
2359,product2359
93744,product93744
87429,product87429
73152,product73152
52182,product52182
33150,product33150
33424,product33424
88097,product88097
48767,product48767
53633,product53633
82334,product82334
23211,product23211
15690,product15690
19154,product19154
31042,product31042
49129,product49129
26648,product26648
26563,product26563
20879,product20879
92861,product92861
3800,product3800
83804,product83804
5860,product5860
11371,product11371
58083,product58083
83495,product83495
10449,product10449
61572,product61572
7373,product7373
11350,product11350
99142,product99142
90266,product90266
88312,product88312
51557,product51557
9098,product9098
229,product229
24823,product24823
16465,product16465
27114,product27114
12495,product12495
93187,product93187
53305,product53305
26564,product26564
41654,product41654
93423,product93423
56152,product56152
37083,product37083
88672,product88672
7537,product7537
63331,product63331
3589,product3589
73200,product73200
42472,product42472
62404,product62404
36676,product36676
22909,product22909
18669,product18669
40781,product40781
20884,product20884
77624,product77624
76338,product76338
8098,product8098
84724,product84724
94003,product94003
46513,product46513
84513,product84513
53810,product53810
63959,product63959
88973,product88973
38385,product38385
95270,product95270
71911,product71911
73316,product73316
89530,product89530
7551,product7551
17360,product17360
93175,product93175
23231,product23231
80115,product80115
55995,product55995
67882,product67882
5134,product5134
86647,product86647
86696,product86696
78384,product78384
88354,product88354
91123,product91123
35242,product35242
84972,product84972
48323,product48323
80006,product80006
75005,product75005
62587,product62587
34344,product34344
72974,product72974
57828,product57828
21430,product21430
37132,product37132
83772,product83772
97190,product97190
40668,product40668
62276,product62276
52747,product52747
59439,product59439
86538,product86538
20134,product20134
9466,product9466
84124,product84124
28443,product28443
17522,product17522
57546,product57546
50483,product50483
83674,product83674
35953,product35953
56059,product56059
76960,product76960
48300,product48300
23955,product23955
18200,product18200
73140,product73140
53084,product53084
79533,product79533
90277,product90277
57191,product57191
66405,product66405
16361,product16361
26570,product26570
37623,product37623
528,product528
51338,product51338
8597,product8597
29329,product29329
10856,product10856
4189,product4189
40440,product40440
71,product71
83817,product83817
90602,product90602
4392,product4392
89109,product89109
59092,product59092
27142,product27142
7131,product7131
70618,product70618
85896,product85896
9013,product9013
28986,product28986
47923,product47923
38345,product38345
86711,product86711
28906,product28906
29348,product29348
49385,product49385
27394,product27394
10940,product10940
85319,product85319
70872,product70872
78110,product78110
41089,product41089
2761,product2761
49821,product49821
19467,product19467
77612,product77612
79324,product79324
44008,product44008
32004,product32004
23819,product23819
17677,product17677
90968,product90968
44378,product44378
28107,product28107
12699,product12699
318,product318
85682,product85682
4380,product4380
12671,product12671
48146,product48146
2736,product2736
29275,product29275
59562,product59562
89064,product89064
51916,product51916
69284,product69284
64172,product64172
34821,product34821
51837,product51837
86811,product86811
63247,product63247
51469,product51469
30521,product30521
88441,product88441
15410,product15410
5302,product5302
80665,product80665
24491,product24491
18032,product18032
25302,product25302
35668,product35668
91912,product91912
72215,product72215
25268,product25268
90917,product90917
5367,product5367
46796,product46796
99594,product99594
40953,product40953
59779,product59779
42341,product42341
1005,product1005
17581,product17581
92313,product92313
46898,product46898
5924,product5924
38353,product38353
77004,product77004
48889,product48889
40563,product40563
44830,product44830
72514,product72514
78765,product78765
4455,product4455
81028,product81028
4028,product4028
73184,product73184
54298,product54298
87024,product87024
83039,product83039
99301,product99301
79864,product79864
44531,product44531
18701,product18701
50178,product50178
11006,product11006
3238,product3238
44609,product44609
50288,product50288
79454,product79454
21977,product21977
89629,product89629
72595,product72595
29631,product29631
64241,product64241
80378,product80378
81094,product81094
534,product534
19532,product19532
43728,product43728
58522,product58522
58168,product58168
65767,product65767
46250,product46250
64354,product64354
5883,product5883
59067,product59067
28712,product28712
20339,product20339
52226,product52226
36388,product36388
51748,product51748
90992,product90992
53097,product53097
37029,product37029
25197,product25197
48355,product48355
30908,product30908
95082,product95082
21094,product21094
47360,product47360
55154,product55154
91482,product91482
15848,product15848
34511,product34511
36518,product36518
12648,product12648
67847,product67847
78993,product78993
90261,product90261
8675,product8675
79108,product79108
69252,product69252
89330,product89330
40956,product40956
92827,product92827
65713,product65713
34441,product34441
79972,product79972
31633,product31633
91577,product91577
37965,product37965
36316,product36316
77019,product77019
73674,product73674
62678,product62678
83684,product83684
30477,product30477
11442,product11442
3643,product3643
55685,product55685
575,product575
90897,product90897
7532,product7532
27619,product27619
74204,product74204
35817,product35817
50955,product50955
14993,product14993
64439,product64439
92609,product92609
9291,product9291
58550,product58550
8063,product8063
9051,product9051
25029,product25029
2881,product2881
59700,product59700
69390,product69390
11405,product11405
71808,product71808
45780,product45780
44561,product44561
34132,product34132
98674,product98674
99044,product99044
64346,product64346
4432,product4432
71200,product71200
1681,product1681
55073,product55073
46863,product46863
34516,product34516
61670,product61670
67284,product67284
92846,product92846
77313,product77313
86707,product86707
62105,product62105
63452,product63452
18263,product18263
44119,product44119
19686,product19686
14562,product14562
16162,product16162
36481,product36481
81084,product81084
45197,product45197
7696,product7696
68313,product68313
43055,product43055
11292,product11292
69874,product69874
47288,product47288
61947,product61947
3478,product3478
40296,product40296
12980,product12980
42777,product42777
54263,product54263
1310,product1310
71562,product71562
76760,product76760
21579,product21579
92586,product92586
24089,product24089
46525,product46525
37951,product37951
37792,product37792
67640,product67640
49607,product49607
48629,product48629
7817,product7817
38446,product38446
94167,product94167
48632,product48632
59602,product59602
68629,product68629
7236,product7236
75331,product75331
95676,product95676
92030,product92030
21382,product21382
31492,product31492
39696,product39696
7513,product7513
42398,product42398
79520,product79520
76936,product76936
80728,product80728
61713,product61713
64717,product64717
63249,product63249
73507,product73507
56342,product56342
48268,product48268
20719,product20719
97347,product97347
15547,product15547
38041,product38041
9711,product9711
43770,product43770
79096,product79096
2913,product2913
10945,product10945
77186,product77186
57747,product57747
64606,product64606
87725,product87725
7791,product7791
70908,product70908
91041,product91041
2189,product2189
58281,product58281
24704,product24704
61658,product61658
79144,product79144
43437,product43437
54346,product54346
74092,product74092
20936,product20936
52984,product52984
16287,product16287
97035,product97035
97604,product97604
93397,product93397
6790,product6790
92441,product92441
57355,product57355
75998,product75998
90276,product90276
40535,product40535
80641,product80641
81002,product81002
30606,product30606
74228,product74228
64554,product64554
45997,product45997
81038,product81038
70811,product70811
19042,product19042
4995,product4995
83356,product83356
66810,product66810
82818,product82818
60030,product60030
15017,product15017
79763,product79763
6093,product6093
42219,product42219
26373,product26373
57227,product57227
14279,product14279
48511,product48511
72113,product72113
88825,product88825
72121,product72121
39811,product39811
13038,product13038
98273,product98273
61755,product61755
42546,product42546
34737,product34737
58260,product58260
8016,product8016
85548,product85548
5571,product5571
96218,product96218
55333,product55333
77531,product77531
87088,product87088
43900,product43900
15257,product15257
70287,product70287
80997,product80997
47912,product47912
24345,product24345
58125,product58125
33899,product33899
94945,product94945
15539,product15539
77526,product77526
59637,product59637
87403,product87403
36319,product36319
19161,product19161
46897,product46897
34990,product34990
26392,product26392
73154,product73154
20230,product20230
45865,product45865
19389,product19389
65461,product65461
50818,product50818
41266,product41266
10506,product10506
59598,product59598
65385,product65385
85816,product85816
88135,product88135
61919,product61919
57723,product57723
71643,product71643
60431,product60431
62014,product62014
24272,product24272
33433,product33433
93350,product93350
93241,product93241
73145,product73145
84382,product84382
72496,product72496
18135,product18135
99126,product99126
88532,product88532
44439,product44439
58659,product58659
72023,product72023
53718,product53718
88289,product88289
83727,product83727
55306,product55306
2036,product2036
41312,product41312
11355,product11355
64582,product64582
96454,product96454
18327,product18327
1951,product1951
65731,product65731
5525,product5525
16437,product16437
6682,product6682
68632,product68632
84091,product84091
50137,product50137
2831,product2831
68103,product68103
23749,product23749
24627,product24627
53915,product53915
88956,product88956
23619,product23619
85993,product85993
64887,product64887
10937,product10937
6294,product6294
6707,product6707
6551,product6551
15975,product15975
80201,product80201
16986,product16986
85964,product85964
35345,product35345
40407,product40407
64406,product64406
34671,product34671
91165,product91165
66524,product66524
4105,product4105
65263,product65263
0,product0
92921,product92921
2731,product2731
49648,product49648
69718,product69718
13820,product13820
156,product156
96788,product96788
25806,product25806
68095,product68095
24659,product24659
93761,product93761
